,road_code,road_name,serial_number,si_do
84642,301704000000.0,둔산중로32번길,0,대전광역시
84643,301704000000.0,둔산중로32번길,1,대전광역시
84644,301704000000.0,둔산중로40번길,0,대전광역시
84645,301704000000.0,둔산중로40번길,1,대전광역시
84646,301704000000.0,둔산중로46번길,0,대전광역시
84647,301704000000.0,둔산중로46번길,1,대전광역시
84648,301704000000.0,둔산중로58번길,0,대전광역시
84649,301704000000.0,둔산중로58번길,1,대전광역시
84650,301704000000.0,둔산중로64번길,0,대전광역시
84651,301704000000.0,둔산중로64번길,1,대전광역시
84652,301704000000.0,둔산중로72번길,0,대전광역시
84653,301704000000.0,둔산중로72번길,1,대전광역시
84654,301704000000.0,둔산중로78번길,0,대전광역시
84655,301704000000.0,둔산중로78번길,1,대전광역시
84656,301704000000.0,들말1길,0,대전광역시
84657,301704000000.0,들말1길,1,대전광역시
84658,301704000000.0,들말2길,0,대전광역시
84659,301704000000.0,들말2길,1,대전광역시
84660,301704000000.0,들말3길,0,대전광역시
84661,301704000000.0,들말3길,1,대전광역시
84662,301704000000.0,들말4길,0,대전광역시
84663,301704000000.0,들말4길,1,대전광역시
84664,301704000000.0,들말5길,0,대전광역시
84665,301704000000.0,들말5길,1,대전광역시
84666,301704000000.0,들말6길,0,대전광역시
84667,301704000000.0,들말6길,1,대전광역시
84668,301704000000.0,등골길,0,대전광역시
84669,301704000000.0,등골길,1,대전광역시
84670,301704000000.0,만년남로11번길,0,대전광역시
84671,301704000000.0,만년남로11번길,1,대전광역시
84672,301704000000.0,만년남로3번길,0,대전광역시
84673,301704000000.0,만년남로3번길,1,대전광역시
84674,301704000000.0,만년로12번길,0,대전광역시
84675,301704000000.0,만년로12번길,1,대전광역시
84676,301704000000.0,만년로16번길,0,대전광역시
84677,301704000000.0,만년로16번길,1,대전광역시
84678,301704000000.0,만년로18번길,0,대전광역시
84679,301704000000.0,만년로18번길,1,대전광역시
84680,301704000000.0,만년로22번길,0,대전광역시
84681,301704000000.0,만년로22번길,1,대전광역시
84682,301704000000.0,만년로67번길,0,대전광역시
84683,301704000000.0,만년로67번길,1,대전광역시
84684,301704000000.0,만년로68번길,0,대전광역시
84685,301704000000.0,만년로68번길,1,대전광역시
84686,301704000000.0,무도리길,0,대전광역시
84687,301704000000.0,무도리길,1,대전광역시
84688,301704000000.0,문정로10번길,0,대전광역시
84689,301704000000.0,문정로10번길,1,대전광역시
84690,301704000000.0,문정로112번길,0,대전광역시
84691,301704000000.0,문정로112번길,1,대전광역시
84692,301704000000.0,문정로112번안길,0,대전광역시
84693,301704000000.0,문정로112번안길,1,대전광역시
84694,301704000000.0,문정로122번길,0,대전광역시
84695,301704000000.0,문정로122번길,1,대전광역시
84696,301704000000.0,문정로132번길,0,대전광역시
84697,301704000000.0,문정로132번길,1,대전광역시
84698,301704000000.0,문정로150번길,0,대전광역시
84699,301704000000.0,문정로150번길,1,대전광역시
84700,301704000000.0,문정로170번길,0,대전광역시
84701,301704000000.0,문정로170번길,1,대전광역시
84702,301704000000.0,문정로2번길,0,대전광역시
84703,301704000000.0,문정로2번길,1,대전광역시
84704,301704000000.0,문정로40번길,0,대전광역시
84705,301704000000.0,문정로40번길,1,대전광역시
84706,301704000000.0,문정로48번길,0,대전광역시
84707,301704000000.0,문정로48번길,1,대전광역시
84708,301704000000.0,문정로89번길,0,대전광역시
84709,301704000000.0,문정로89번길,1,대전광역시
84710,301704000000.0,문정로90번길,0,대전광역시
84711,301704000000.0,문정로90번길,1,대전광역시
84712,301704000000.0,문정로9번길,0,대전광역시
84713,301704000000.0,문정로9번길,1,대전광역시
84714,301704000000.0,물안길,0,대전광역시
84715,301704000000.0,물안길,1,대전광역시
84716,301704000000.0,미림고삿길,0,대전광역시
84717,301704000000.0,미림고삿길,1,대전광역시
84718,301704000000.0,바탕들1길,0,대전광역시
84719,301704000000.0,바탕들1길,1,대전광역시
84720,301704000000.0,바탕들2길,0,대전광역시
84721,301704000000.0,바탕들2길,1,대전광역시
84722,301704000000.0,바탕들3길,0,대전광역시
84723,301704000000.0,바탕들3길,1,대전광역시
84724,301704000000.0,바탕들4길,0,대전광역시
84725,301704000000.0,바탕들4길,1,대전광역시
84726,301704000000.0,바탕들5길,0,대전광역시
84727,301704000000.0,바탕들5길,1,대전광역시
84728,301704000000.0,바탕들6길,0,대전광역시
84729,301704000000.0,바탕들6길,1,대전광역시
84730,301704000000.0,반송길,0,대전광역시
84731,301704000000.0,반송길,1,대전광역시
84732,301704000000.0,반자리길,0,대전광역시
84733,301704000000.0,반자리길,1,대전광역시
84734,301704000000.0,발현길,0,대전광역시
84735,301704000000.0,발현길,1,대전광역시
84736,301704000000.0,방앗간길,0,대전광역시
84737,301704000000.0,방앗간길,1,대전광역시
84738,301704000000.0,방앗간길,2,대전광역시
84739,301704000000.0,방앗간길,3,대전광역시
84740,301704000000.0,배재로172번길,0,대전광역시
84741,301704000000.0,배재로172번길,1,대전광역시
84742,301704000000.0,배재로186번길,0,대전광역시
84743,301704000000.0,배재로186번길,1,대전광역시
84744,301704000000.0,배재로197번길,0,대전광역시
84745,301704000000.0,배재로197번길,1,대전광역시
84746,301704000000.0,배재로220번길,0,대전광역시
84747,301704000000.0,배재로220번길,1,대전광역시
84748,301704000000.0,배재로220번길,2,대전광역시
84749,301704000000.0,배재로227번길,0,대전광역시
84750,301704000000.0,배재로227번길,1,대전광역시
84751,301704000000.0,배재로232번길,0,대전광역시
84752,301704000000.0,배재로232번길,1,대전광역시
84753,301704000000.0,배재로233번길,0,대전광역시
84754,301704000000.0,배재로233번길,1,대전광역시
84755,301704000000.0,배재로262번길,0,대전광역시
84756,301704000000.0,배재로262번길,1,대전광역시
84757,301704000000.0,배재로262번길,2,대전광역시
84758,301704000000.0,배재로91번길,0,대전광역시
84759,301704000000.0,배재로91번길,1,대전광역시
84760,301704000000.0,백운2길,0,대전광역시
84761,301704000000.0,백운2길,1,대전광역시
84762,301704000000.0,벌곡로1285번길,0,대전광역시
84763,301704000000.0,벌곡로1285번길,1,대전광역시
84764,301704000000.0,벌곡로1287번길,0,대전광역시
84765,301704000000.0,벌곡로1287번길,1,대전광역시
84766,301704000000.0,벌곡로1328번길,0,대전광역시
84767,301704000000.0,벌곡로1328번길,1,대전광역시
84768,301704000000.0,벌곡로1328번안길,0,대전광역시
84769,301704000000.0,벌곡로1328번안길,1,대전광역시
84770,301704000000.0,벌곡로1341번길,0,대전광역시
84771,301704000000.0,벌곡로1341번길,1,대전광역시
84772,301704000000.0,벌곡로1349번길,0,대전광역시
84773,301704000000.0,벌곡로1349번길,1,대전광역시
84774,301704000000.0,벌곡로1353번길,0,대전광역시
84775,301704000000.0,벌곡로1353번길,1,대전광역시
84776,301704000000.0,벌곡로1379번길,0,대전광역시
84777,301704000000.0,벌곡로1379번길,1,대전광역시
84778,301704000000.0,벌곡로1384번길,0,대전광역시
84779,301704000000.0,벌곡로1384번길,1,대전광역시
84780,301704000000.0,변동서로12번길,0,대전광역시
84781,301704000000.0,변동서로12번길,1,대전광역시
84782,301704000000.0,변동서로27번길,0,대전광역시
84783,301704000000.0,변동서로27번길,1,대전광역시
84784,301704000000.0,변동서로28번길,0,대전광역시
84785,301704000000.0,변동서로28번길,1,대전광역시
84786,301704000000.0,변동서로6번길,0,대전광역시
84787,301704000000.0,변동서로6번길,1,대전광역시
84788,301704000000.0,변동중로45번길,0,대전광역시
84789,301704000000.0,변동중로45번길,1,대전광역시
84790,301704000000.0,변동중로64번길,0,대전광역시
84791,301704000000.0,변동중로64번길,1,대전광역시
84792,301704000000.0,변동중로78번길,0,대전광역시
84793,301704000000.0,변동중로78번길,1,대전광역시
84794,301704000000.0,변정1길,0,대전광역시
84795,301704000000.0,변정1길,1,대전광역시
84796,301704000000.0,변정2길,0,대전광역시
84797,301704000000.0,변정2길,1,대전광역시
84798,301704000000.0,변정3길,0,대전광역시
84799,301704000000.0,변정3길,1,대전광역시
84800,301704000000.0,변정4길,0,대전광역시
84801,301704000000.0,변정4길,1,대전광역시
84802,301704000000.0,변정5길,0,대전광역시
84803,301704000000.0,변정5길,1,대전광역시
84804,301704000000.0,변정6길,0,대전광역시
84805,301704000000.0,변정6길,1,대전광역시
84806,301704000000.0,변정7길,0,대전광역시
84807,301704000000.0,변정7길,1,대전광역시
84808,301704000000.0,복수남로11번길,0,대전광역시
84809,301704000000.0,복수남로11번길,1,대전광역시
84810,301704000000.0,복수남로12번길,0,대전광역시
84811,301704000000.0,복수남로12번길,1,대전광역시
84812,301704000000.0,복수남로32번길,0,대전광역시
84813,301704000000.0,복수남로32번길,1,대전광역시
84814,301704000000.0,복수남로36번길,0,대전광역시
84815,301704000000.0,복수남로36번길,1,대전광역시
84816,301704000000.0,복수동로51번길,0,대전광역시
84817,301704000000.0,복수동로51번길,1,대전광역시
84818,301704000000.0,복수동로52번길,0,대전광역시
84819,301704000000.0,복수동로52번길,1,대전광역시
84820,301704000000.0,복수동로66번길,0,대전광역시
84821,301704000000.0,복수동로66번길,1,대전광역시
84822,301704000000.0,복수동로73번길,0,대전광역시
84823,301704000000.0,복수동로73번길,1,대전광역시
84824,301704000000.0,복수동로74번길,0,대전광역시
84825,301704000000.0,복수동로74번길,1,대전광역시
84826,301704000000.0,복수동로87번길,0,대전광역시
84827,301704000000.0,복수동로87번길,1,대전광역시
84828,301704000000.0,복수동로88번길,0,대전광역시
84829,301704000000.0,복수동로88번길,1,대전광역시
84830,301704000000.0,복수중로34번길,0,대전광역시
84831,301704000000.0,복수중로34번길,1,대전광역시
84832,301704000000.0,분토골길,0,대전광역시
84833,301704000000.0,분토골길,1,대전광역시
84834,301704000000.0,비선말길,0,대전광역시
84835,301704000000.0,비선말길,1,대전광역시
84836,301704000000.0,사기점골길,0,대전광역시
84837,301704000000.0,사기점골길,1,대전광역시
84838,301704000000.0,사마1길,0,대전광역시
84839,301704000000.0,사마1길,1,대전광역시
84840,301704000000.0,사마2길,0,대전광역시
84841,301704000000.0,사마2길,1,대전광역시
84842,301704000000.0,사마3길,0,대전광역시
84843,301704000000.0,사마3길,1,대전광역시
84844,301704000000.0,사마4길,0,대전광역시
84845,301704000000.0,사마4길,1,대전광역시
84846,301704000000.0,사마5길,0,대전광역시
84847,301704000000.0,사마5길,1,대전광역시
84848,301704000000.0,사마6길,0,대전광역시
84849,301704000000.0,사마6길,1,대전광역시
84850,301704000000.0,사마7길,0,대전광역시
84851,301704000000.0,사마7길,1,대전광역시
84852,301704000000.0,사마8길,0,대전광역시
84853,301704000000.0,사마8길,1,대전광역시
84854,301704000000.0,사마9길,0,대전광역시
84855,301704000000.0,사마9길,1,대전광역시
84856,301704000000.0,사진개길,0,대전광역시
84857,301704000000.0,사진개길,1,대전광역시
84858,301704000000.0,삼보실길,0,대전광역시
84859,301704000000.0,삼보실길,1,대전광역시
84860,301704000000.0,상보안길,0,대전광역시
84861,301704000000.0,상보안길,1,대전광역시
84862,301704000000.0,상보안윗길,0,대전광역시
84863,301704000000.0,상보안윗길,1,대전광역시
84864,301704000000.0,새울재길,0,대전광역시
84865,301704000000.0,새울재길,1,대전광역시
84866,301704000000.0,세편길,0,대전광역시
84867,301704000000.0,세편길,1,대전광역시
84868,301704000000.0,숭어리샘1길,0,대전광역시
84869,301704000000.0,숭어리샘1길,1,대전광역시
84870,301704000000.0,숭어리샘1길,2,대전광역시
84871,301704000000.0,숭어리샘2길,0,대전광역시
84872,301704000000.0,숭어리샘2길,1,대전광역시
84873,301704000000.0,숭어리샘3길,0,대전광역시
84874,301704000000.0,숭어리샘3길,1,대전광역시
84875,301704000000.0,숭어리샘4길,0,대전광역시
84876,301704000000.0,숭어리샘4길,1,대전광역시
84877,301704000000.0,숭어리샘4길,2,대전광역시
84878,301704000000.0,승상골길,0,대전광역시
84879,301704000000.0,승상골길,1,대전광역시
84880,301704000000.0,승상골길,2,대전광역시
84881,301704000000.0,시누리길,0,대전광역시
84882,301704000000.0,시누리길,1,대전광역시
84883,301704000000.0,신갈마로113번길,0,대전광역시
84884,301704000000.0,신갈마로113번길,1,대전광역시
84885,301704000000.0,신갈마로127번길,0,대전광역시
84886,301704000000.0,신갈마로127번길,1,대전광역시
84887,301704000000.0,신갈마로141번길,0,대전광역시
84888,301704000000.0,신갈마로141번길,1,대전광역시
84889,301704000000.0,신갈마로141번길,2,대전광역시
84890,301704000000.0,신갈마로155번길,0,대전광역시
84891,301704000000.0,신갈마로155번길,1,대전광역시
84892,301704000000.0,신갈마로167번길,0,대전광역시
84893,301704000000.0,신갈마로167번길,1,대전광역시
84894,301704000000.0,신갈마로181번길,0,대전광역시
84895,301704000000.0,신갈마로181번길,1,대전광역시
84896,301704000000.0,신갈마로195번길,0,대전광역시
84897,301704000000.0,신갈마로195번길,1,대전광역시
84898,301704000000.0,신갈마로209번길,0,대전광역시
84899,301704000000.0,신갈마로209번길,1,대전광역시
84900,301704000000.0,신갈마로209번길,2,대전광역시
84901,301704000000.0,신갈마로211번길,0,대전광역시
84902,301704000000.0,신갈마로211번길,1,대전광역시
84903,301704000000.0,신갈마로211번안길,0,대전광역시
84904,301704000000.0,신갈마로211번안길,1,대전광역시
84905,301704000000.0,신갈마로211번안길,2,대전광역시
84906,301704000000.0,신갈마로230번길,0,대전광역시
84907,301704000000.0,신갈마로230번길,1,대전광역시
84908,301704000000.0,신갈마로240번길,0,대전광역시
84909,301704000000.0,신갈마로240번길,1,대전광역시
84910,301704000000.0,신갈마로86번길,0,대전광역시
84911,301704000000.0,신갈마로86번길,1,대전광역시
84912,301704000000.0,실미길,0,대전광역시
84913,301704000000.0,실미길,1,대전광역시
84914,301704000000.0,아랫강변10길,0,대전광역시
84915,301704000000.0,아랫강변10길,1,대전광역시
84916,301704000000.0,아랫강변11길,0,대전광역시
84917,301704000000.0,아랫강변11길,1,대전광역시
84918,301704000000.0,아랫강변12길,0,대전광역시
84919,301704000000.0,아랫강변12길,1,대전광역시
84920,301704000000.0,아랫강변1길,0,대전광역시
84921,301704000000.0,아랫강변1길,1,대전광역시
84922,301704000000.0,아랫강변2길,0,대전광역시
84923,301704000000.0,아랫강변2길,1,대전광역시
84924,301704000000.0,아랫강변3길,0,대전광역시
84925,301704000000.0,아랫강변3길,1,대전광역시
84926,301704000000.0,아랫강변4길,0,대전광역시
84927,301704000000.0,아랫강변4길,1,대전광역시
84928,301704000000.0,아랫강변5길,0,대전광역시
84929,301704000000.0,아랫강변5길,1,대전광역시
84930,301704000000.0,아랫강변6길,0,대전광역시
84931,301704000000.0,아랫강변6길,1,대전광역시
84932,301704000000.0,아랫강변9길,0,대전광역시
84933,301704000000.0,아랫강변9길,1,대전광역시
84934,301704000000.0,안물안길,0,대전광역시
84935,301704000000.0,안물안길,1,대전광역시
84936,301704000000.0,안터길,0,대전광역시
84937,301704000000.0,안터길,1,대전광역시
84938,301704000000.0,양지뜸길,0,대전광역시
84939,301704000000.0,양지뜸길,1,대전광역시
84940,301704000000.0,양천길,0,대전광역시
84941,301704000000.0,양천길,1,대전광역시
84942,301704000000.0,언목재길,0,대전광역시
84943,301704000000.0,언목재길,1,대전광역시
84944,301704000000.0,언목재길,2,대전광역시
84945,301704000000.0,영골길,0,대전광역시
84946,301704000000.0,영골길,1,대전광역시
84947,301704000000.0,오량1길,0,대전광역시
84948,301704000000.0,오량1길,1,대전광역시
84949,301704000000.0,오량2길,0,대전광역시
84950,301704000000.0,오량2길,1,대전광역시
84951,301704000000.0,오량3길,0,대전광역시
84952,301704000000.0,오량3길,1,대전광역시
84953,301704000000.0,오량4길,0,대전광역시
84954,301704000000.0,오량4길,1,대전광역시
84955,301704000000.0,오량5길,0,대전광역시
84956,301704000000.0,오량5길,1,대전광역시
84957,301704000000.0,오량6길,0,대전광역시
84958,301704000000.0,오량6길,1,대전광역시
84959,301704000000.0,오룡길,0,대전광역시
84960,301704000000.0,오룡길,1,대전광역시
84961,301704000000.0,외금곡길,0,대전광역시
84962,301704000000.0,외금곡길,1,대전광역시
84963,301704000000.0,요골길,0,대전광역시
84964,301704000000.0,요골길,1,대전광역시
84965,301704000000.0,요골길,2,대전광역시
84966,301704000000.0,용바위길,0,대전광역시
84967,301704000000.0,용바위길,1,대전광역시
84968,301704000000.0,용바위길,2,대전광역시
84969,301704000000.0,용화1길,0,대전광역시
84970,301704000000.0,용화1길,1,대전광역시
84971,301704000000.0,용화2길,0,대전광역시
84972,301704000000.0,용화2길,1,대전광역시
84973,301704000000.0,용화3길,0,대전광역시
84974,301704000000.0,용화3길,1,대전광역시
84975,301704000000.0,용화4길,0,대전광역시
84976,301704000000.0,용화4길,1,대전광역시
84977,301704000000.0,용화5길,0,대전광역시
84978,301704000000.0,용화5길,1,대전광역시
84979,301704000000.0,용화6길,0,대전광역시
84980,301704000000.0,용화6길,1,대전광역시
84981,301704000000.0,용화7길,0,대전광역시
84982,301704000000.0,용화7길,1,대전광역시
84983,301704000000.0,우명길,0,대전광역시
84984,301704000000.0,우명길,1,대전광역시
84985,301704000000.0,원매노길,0,대전광역시
84986,301704000000.0,원매노길,1,대전광역시
84987,301704000000.0,원정길,0,대전광역시
84988,301704000000.0,원정길,1,대전광역시
84989,301704000000.0,월드컵대로484번길,0,대전광역시
84990,301704000000.0,월드컵대로484번길,1,대전광역시
84991,301704000000.0,월드컵대로484번안길,0,대전광역시
84992,301704000000.0,월드컵대로484번안길,1,대전광역시
84993,301704000000.0,월평동로26번길,0,대전광역시
84994,301704000000.0,월평동로26번길,1,대전광역시
84995,301704000000.0,월평로13번길,0,대전광역시
84996,301704000000.0,월평로13번길,1,대전광역시
84997,301704000000.0,월평로14번길,0,대전광역시
84998,301704000000.0,월평로14번길,1,대전광역시
84999,301704000000.0,월평로27번길,0,대전광역시
85000,301704000000.0,월평로27번길,1,대전광역시
85001,301704000000.0,월평로31번길,0,대전광역시
85002,301704000000.0,월평로31번길,1,대전광역시
85003,301704000000.0,월평로33번길,0,대전광역시
85004,301704000000.0,월평로33번길,1,대전광역시
85005,301704000000.0,월평로34번길,0,대전광역시
85006,301704000000.0,월평로34번길,1,대전광역시
85007,301704000000.0,월평로37번길,0,대전광역시
85008,301704000000.0,월평로37번길,1,대전광역시
85009,301704000000.0,월평로48번길,0,대전광역시
85010,301704000000.0,월평로48번길,1,대전광역시
85011,301704000000.0,월평로87번길,0,대전광역시
85012,301704000000.0,월평로87번길,1,대전광역시
85013,301704000000.0,월평로90번길,0,대전광역시
85014,301704000000.0,월평로90번길,1,대전광역시
85015,301704000000.0,월평로94번길,0,대전광역시
85016,301704000000.0,월평로94번길,1,대전광역시
85017,301704000000.0,월평새뜸로20번길,0,대전광역시
85018,301704000000.0,월평새뜸로20번길,1,대전광역시
85019,301704000000.0,월평새뜸로4번길,0,대전광역시
85020,301704000000.0,월평새뜸로4번길,1,대전광역시
85021,301704000000.0,월평새뜸로8번길,0,대전광역시
85022,301704000000.0,월평새뜸로8번길,1,대전광역시
85023,301704000000.0,월평서로25번길,0,대전광역시
85024,301704000000.0,월평서로25번길,1,대전광역시
85025,301704000000.0,월평서로6번길,0,대전광역시
85026,301704000000.0,월평서로6번길,1,대전광역시
85027,301704000000.0,월평중로13번길,0,대전광역시
85028,301704000000.0,월평중로13번길,1,대전광역시
85029,301704000000.0,월평중로14번길,0,대전광역시
85030,301704000000.0,월평중로14번길,1,대전광역시
85031,301704000000.0,월평중로24번길,0,대전광역시
85032,301704000000.0,월평중로24번길,1,대전광역시
85033,301704000000.0,월평중로3번길,0,대전광역시
85034,301704000000.0,월평중로3번길,1,대전광역시
85035,301704000000.0,월평중로4번길,0,대전광역시
85036,301704000000.0,월평중로4번길,1,대전광역시
85037,301704000000.0,월평중로4번길,2,대전광역시
85038,301704000000.0,유등로17번길,0,대전광역시
85039,301704000000.0,유등로17번길,1,대전광역시
85040,301704000000.0,유등로431번길,0,대전광역시
85041,301704000000.0,유등로431번길,1,대전광역시
85042,301704000000.0,유등로43번길,0,대전광역시
85043,301704000000.0,유등로43번길,1,대전광역시
85044,301704000000.0,유등로465번길,0,대전광역시
85045,301704000000.0,유등로465번길,1,대전광역시
85046,301704000000.0,유등로483번길,0,대전광역시
85047,301704000000.0,유등로483번길,1,대전광역시
85048,301704000000.0,유등로505번길,0,대전광역시
85049,301704000000.0,유등로505번길,1,대전광역시
85050,301704000000.0,유등로655번길,0,대전광역시
85051,301704000000.0,유등로655번길,1,대전광역시
85052,301704000000.0,유등로65번길,0,대전광역시
85053,301704000000.0,유등로65번길,1,대전광역시
85054,301704000000.0,유등로661번길,0,대전광역시
85055,301704000000.0,유등로661번길,1,대전광역시
85056,301704000000.0,유등로669번길,0,대전광역시
85057,301704000000.0,유등로669번길,1,대전광역시
85058,301704000000.0,유천동길,0,대전광역시
85059,301704000000.0,유천동길,1,대전광역시
85060,301704000000.0,장전길,0,대전광역시
85061,301704000000.0,장전길,1,대전광역시
85062,301704000000.0,적십자길,0,대전광역시
85063,301704000000.0,적십자길,1,대전광역시
85064,301704000000.0,정각길,0,대전광역시
85065,301704000000.0,정각길,1,대전광역시
85066,301704000000.0,정림동로19번길,0,대전광역시
85067,301704000000.0,정림동로19번길,1,대전광역시
85068,301704000000.0,정림동로20번길,0,대전광역시
85069,301704000000.0,정림동로20번길,1,대전광역시
85070,301704000000.0,정림동로30번길,0,대전광역시
85071,301704000000.0,정림동로30번길,1,대전광역시
85072,301704000000.0,정림동로5번길,0,대전광역시
85073,301704000000.0,정림동로5번길,1,대전광역시
85074,301704000000.0,정림동로7번길,0,대전광역시
85075,301704000000.0,정림동로7번길,1,대전광역시
85076,301704000000.0,정림로10번길,0,대전광역시
85077,301704000000.0,정림로10번길,1,대전광역시
85078,301704000000.0,정림로24번길,0,대전광역시
85079,301704000000.0,정림로24번길,1,대전광역시
85080,301704000000.0,정림로65번길,0,대전광역시
85081,301704000000.0,정림로65번길,1,대전광역시
85082,301704000000.0,정림로66번길,0,대전광역시
85083,301704000000.0,정림로66번길,1,대전광역시
85084,301704000000.0,정림로70번길,0,대전광역시
85085,301704000000.0,정림로70번길,1,대전광역시
85086,301704000000.0,정림로74번길,0,대전광역시
85087,301704000000.0,정림로74번길,1,대전광역시
85088,301704000000.0,정림로77번길,0,대전광역시
85089,301704000000.0,정림로77번길,1,대전광역시
85090,301704000000.0,정림서로138번길,0,대전광역시
85091,301704000000.0,정림서로138번길,1,대전광역시
85092,301704000000.0,정림서로1번길,0,대전광역시
85093,301704000000.0,정림서로1번길,1,대전광역시
85094,301704000000.0,정림서로1번길,2,대전광역시
85095,301704000000.0,정방길,0,대전광역시
85096,301704000000.0,정방길,1,대전광역시
85097,301704000000.0,제비네10길,0,대전광역시
85098,301704000000.0,제비네10길,1,대전광역시
85099,301704000000.0,제비네11길,0,대전광역시
85100,301704000000.0,제비네11길,1,대전광역시
85101,301704000000.0,제비네12길,0,대전광역시
85102,301704000000.0,제비네12길,1,대전광역시
85103,301704000000.0,제비네1길,0,대전광역시
85104,301704000000.0,제비네1길,1,대전광역시
85105,301704000000.0,제비네2길,0,대전광역시
85106,301704000000.0,제비네2길,1,대전광역시
85107,301704000000.0,제비네3길,0,대전광역시
85108,301704000000.0,제비네3길,1,대전광역시
85109,301704000000.0,제비네4길,0,대전광역시
85110,301704000000.0,제비네4길,1,대전광역시
85111,301704000000.0,제비네5길,0,대전광역시
85112,301704000000.0,제비네5길,1,대전광역시
85113,301704000000.0,제비네6길,0,대전광역시
85114,301704000000.0,제비네6길,1,대전광역시
85115,301704000000.0,제비네7길,0,대전광역시
85116,301704000000.0,제비네7길,1,대전광역시
85117,301704000000.0,제비네8길,0,대전광역시
85118,301704000000.0,제비네8길,1,대전광역시
85119,301704000000.0,제비네9길,0,대전광역시
85120,301704000000.0,제비네9길,1,대전광역시
85121,301704000000.0,조달청길,0,대전광역시
85122,301704000000.0,조달청길,1,대전광역시
85123,301704000000.0,조련길,0,대전광역시
85124,301704000000.0,조련길,1,대전광역시
85125,301704000000.0,중반1길,0,대전광역시
85126,301704000000.0,중반1길,1,대전광역시
85127,301704000000.0,중반2길,0,대전광역시
85128,301704000000.0,중반2길,1,대전광역시
85129,301704000000.0,중반3길,0,대전광역시
85130,301704000000.0,중반3길,1,대전광역시
85131,301704000000.0,중반4길,0,대전광역시
85132,301704000000.0,중반4길,1,대전광역시
85133,301704000000.0,중반5길,0,대전광역시
85134,301704000000.0,중반5길,1,대전광역시
85135,301704000000.0,중반6길,0,대전광역시
85136,301704000000.0,중반6길,1,대전광역시
85137,301704000000.0,중반7길,0,대전광역시
85138,301704000000.0,중반7길,1,대전광역시
85139,301704000000.0,중반8길,0,대전광역시
85140,301704000000.0,중반8길,1,대전광역시
85141,301704000000.0,중반9길,0,대전광역시
85142,301704000000.0,중반9길,1,대전광역시
85143,301704000000.0,증촌1길,0,대전광역시
85144,301704000000.0,증촌1길,1,대전광역시
85145,301704000000.0,증촌2길,0,대전광역시
85146,301704000000.0,증촌2길,1,대전광역시
85147,301704000000.0,증촌2길,2,대전광역시
85148,301704000000.0,청사로123번길,0,대전광역시
85149,301704000000.0,청사로123번길,1,대전광역시
85150,301704000000.0,큰마을3길,0,대전광역시
85151,301704000000.0,큰마을3길,1,대전광역시
85152,301704000000.0,큰마을4길,0,대전광역시
85153,301704000000.0,큰마을4길,1,대전광역시
85154,301704000000.0,큰마을5길,0,대전광역시
85155,301704000000.0,큰마을5길,1,대전광역시
85156,301704000000.0,큰마을5길,2,대전광역시
85157,301704000000.0,탄방로7번길,0,대전광역시
85158,301704000000.0,탄방로7번길,1,대전광역시
85159,301704000000.0,토옥골길,0,대전광역시
85160,301704000000.0,토옥골길,1,대전광역시
85161,301704000000.0,한밭대로570번길,0,대전광역시
85162,301704000000.0,한밭대로570번길,1,대전광역시
85163,301704000000.0,한밭대로592번길,0,대전광역시
85164,301704000000.0,한밭대로592번길,1,대전광역시
85165,301704000000.0,한밭대로596번길,0,대전광역시
85166,301704000000.0,한밭대로596번길,1,대전광역시
85167,301704000000.0,한밭대로600번길,0,대전광역시
85168,301704000000.0,한밭대로600번길,1,대전광역시
85169,301704000000.0,한밭대로602번길,0,대전광역시
85170,301704000000.0,한밭대로602번길,1,대전광역시
85171,301704000000.0,한밭대로608번길,0,대전광역시
85172,301704000000.0,한밭대로608번길,1,대전광역시
85173,301704000000.0,한밭대로612번길,0,대전광역시
85174,301704000000.0,한밭대로612번길,1,대전광역시
85175,301704000000.0,한밭대로656번길,0,대전광역시
85176,301704000000.0,한밭대로656번길,1,대전광역시
85177,301704000000.0,한밭대로707번길,0,대전광역시
85178,301704000000.0,한밭대로707번길,1,대전광역시
85179,301704000000.0,황골길,0,대전광역시
85180,301704000000.0,황골길,1,대전광역시
85181,301704000000.0,황골길,2,대전광역시
85182,301704000000.0,후곡길,0,대전광역시
85183,301704000000.0,후곡길,1,대전광역시
85184,301704000000.0,흑석1길,0,대전광역시
85185,301704000000.0,흑석1길,1,대전광역시
85186,301704000000.0,흑석2길,0,대전광역시
85187,301704000000.0,흑석2길,1,대전광역시
85188,301704000000.0,흑석3길,0,대전광역시
85189,301704000000.0,흑석3길,1,대전광역시
85190,301704000000.0,흑석4길,0,대전광역시
85191,301704000000.0,흑석4길,1,대전광역시
85192,301704000000.0,둔산로101번길,0,대전광역시
85193,301704000000.0,둔산로101번길,1,대전광역시
85194,301704000000.0,문정로60번길,0,대전광역시
85195,301704000000.0,문정로60번길,1,대전광역시
85196,301704000000.0,둔산서로10번길,0,대전광역시
85197,301704000000.0,도림4길,0,대전광역시
85198,301704000000.0,도림4길,1,대전광역시
85199,301704000000.0,도림4길,2,대전광역시
85200,301704000000.0,배재로46번길,0,대전광역시
85201,301704000000.0,배재로46번길,1,대전광역시
85202,301704000000.0,도솔로39번길,0,대전광역시
85203,301704000000.0,도솔로39번길,1,대전광역시
